clave_mun,municipio,asistencia_18_24,basica_incompleta_15mas,analfabeta_15mas,pct_internet,sin_lavadora,pob_6a14_no_asiste,pct_jefatura_f,piso_tierra,lengua_indigena,sin_drenaje,intensidad_migratoria,sin_energia_electrica,sin_excusado,sin_derechohabiencia
20053,Magdalena Tlacotepec,32.72727272727273,42.967245,10.88632,25.415676959619955,44.152744999999996,4.320988,21.51117964533539,2.863962,16.136724960254373,4.057278999999999,-64.85058,0.238663,4.057278999999999,28.064764999999998
20054,Magdalena Zahuatlán,36.17021276595745,50.160771999999994,6.109325,10.76923076923077,52.307691999999996,3.389831,25.0,13.846153999999999,1.0204081632653061,42.307691999999996,-63.62559,2.307692,3.076923,11.386139
20055,Mariscala de Juárez,12.745098039215685,58.383458999999995,10.714286,5.5762081784386615,23.184358,8.534621999999999,24.445038780422575,2.2346369999999998,0.3703703703703704,5.772812,-60.08472,0.558659,4.748603,17.812248999999998
20056,Mártires de Tacubaya,25.352112676056336,53.294574,12.887597,7.542579075425791,53.056235,1.659751,29.18395573997234,10.513447,1.692420897718911,11.246944,-63.35196,1.466993,10.757945999999999,21.64592
20057,Matías Romero Avendaño,25.301204819277107,41.367914,9.641497,22.37189646064448,38.683491,4.538008,27.32940406024885,4.279538,11.86900118938954,3.979529,-63.95211,1.3059209999999999,2.047119,33.609198
20058,Mazatlán Villa de Flores,9.68054211035818,69.743943,32.104718999999996,5.179615705931495,92.389183,8.280255,18.981444926964073,40.841929,78.80092745942365,15.249512,-65.13906,3.3732919999999997,3.5405629999999997,11.256091999999999
20059,Miahuatlán de Porfirio Díaz,28.31769436997319,45.466457999999996,10.798528,30.1056338028169,60.807691999999996,4.94823,26.019293399843345,17.446154,10.503630238737891,18.369231,-63.23383,1.461538,1.3,44.321588
20060,Mixistlán de la Reforma,18.269230769230766,57.440811999999994,18.714769,1.3910355486862442,91.459627,2.391304,17.410534780860473,20.652174,97.91932059447983,34.782609,-64.11903,5.745342,2.639752,13.309208
20061,Monjas,7.958477508650519,65.675403,22.883065,12.60923845193508,63.704631,11.720227,23.435879709643967,19.774718,2.8718703976435935,39.799749999999996,-60.06818,2.12766,9.136421,17.110266
20062,Natividad,33.33333333333333,41.73028,4.325699999999999,48.38709677419355,37.419354999999996,1.612903,38.55421686746988,9.032257999999999,22.033898305084744,1.2903229999999999,-62.55588,0.645161,0.0,18.875502
20063,Nazareno Etla,46.84317718940937,23.681884999999998,1.3843889999999999,52.25863596102746,25.998224999999998,3.9145909999999997,27.579781038900535,2.218279,1.0142477662400387,3.815439,-64.42743,0.976043,0.709849,34.334964
20064,Nejapa de Madero,12.89940828402367,51.795034,7.622964,12.636439966414779,52.890792,5.948795,18.03607214428858,14.432547999999999,19.582052858020898,6.937901,-63.80383,2.997859,1.7987149999999998,25.794679
20065,Ixpantepec Nieves,11.428571428571429,75.029727,28.537454999999998,1.4285714285714286,53.581661999999994,2.1739129999999998,23.872180451127818,11.461318,68.38021338506304,5.157592999999999,-57.24324,2.005731,5.730659,47.822057
20066,Santiago Niltepec,25.495049504950494,50.323865999999995,13.926257999999999,12.614678899082568,37.521713999999996,7.737397,28.6035192811681,3.474233,1.1539213768824563,2.895194,-64.85272,2.489867,2.7793859999999997,22.089105
20067,Oaxaca de Juárez,46.964056271208776,21.546509999999998,2.706512,63.021852795280864,34.357512,4.310773,37.67813836384842,4.834804,8.33397784927608,1.9640549999999999,-64.46197,0.516573,1.095028,36.265062
20068,Ocotlán de Morelos,31.63841807909605,38.280316,7.26683,39.8478835978836,42.731787999999995,5.013122999999999,27.95300459005348,18.559603,3.2125497127706586,19.437086,-63.74305,1.125828,1.357616,42.924507999999996
20069,La Pe,1.8561484918793503,62.742176,13.313462,5.641025641025641,63.333332999999996,18.316831999999998,15.59633027522936,16.794871999999998,0.3859649122807018,76.538462,-60.61096,1.025641,0.641026,10.419397
20070,Pinotepa de Don Luis,14.634146341463413,51.886792,19.766396999999998,20.888355342136855,86.08433699999999,3.405316,28.460099750623442,15.843373,76.89899489207448,7.46988,-64.43322,2.409639,5.903614,14.619701
20071,Pluma Hidalgo,9.358288770053475,57.312774999999995,17.709251,13.937282229965156,82.380397,9.240924,24.608294930875577,21.003501,3.704907377315567,48.424737,-64.54851,5.6009329999999995,2.917153,28.448541
20072,San José del Progreso,11.466165413533833,54.491873999999996,11.216289,23.96379228203907,53.311101,8.367072,18.116391611862515,15.054787999999999,5.761641673243883,56.360172,-64.26268,1.238685,3.716055,20.809033
20073,Putla Villa de Guerrero,27.221324717285945,44.410802,11.448445,24.829351535836178,57.946236999999996,3.6249789999999997,29.75499303297724,13.892472999999999,29.290617848970253,17.935484,-62.12413,1.924731,2.591398,25.340529
20074,Santa Catarina Quioquitani,26.53061224489796,58.095237999999995,7.301587,3.125,83.59375,2.020202,16.228070175438596,3.90625,77.90432801822324,3.90625,-60.54235,0.78125,1.5625,3.289474
20075,Reforma de Pineda,18.37837837837838,48.374761,12.189293,6.345957011258956,32.541322,4.395604,31.76691729323308,1.96281,2.4513618677042803,2.68595,-64.39875,0.9297519999999999,2.892562,16.729323
20076,La Reforma,17.970401691331926,53.327855,8.504519,34.811529933481154,47.801578,7.300509,25.241864555848725,13.416008999999999,2.0230314347961404,7.440811999999999,-58.67899,3.043968,3.7204059999999997,19.994137
20077,Reyes Etla,30.991735537190085,36.127255999999996,2.5390029999999997,44.423963133640555,41.774491999999995,3.751804,28.100686498855836,7.116451,3.5518474374255065,8.040664999999999,-64.34802,1.201479,1.7560069999999999,35.469108
20078,Rojas de Cuauhtémoc,36.29032258064516,39.514562999999995,3.3009709999999997,39.94708994708995,23.809524,2.439024,25.36510376633359,4.761905,1.675977653631285,17.989418,-63.73574,0.5291009999999999,0.26455,23.597233
20079,Salina Cruz,39.00700795818981,27.949713,4.083501,52.17833001211268,27.842937,4.722199,33.03492025849292,2.7458519999999997,4.589348057543269,2.326129,-64.84213,0.8629819999999999,1.117954,24.372913
20080,San Agustín Amatengo,7.199999999999999,66.829666,20.456398,21.951219512195124,55.909943999999996,6.074765999999999,22.473320778405526,20.825516,0.3952569169960474,5.440900999999999,-59.92617,2.06379,3.3771109999999998,27.495292
20081,San Agustín Atenango,20.52980132450331,72.993719,21.353803,5.762711864406779,42.517007,4.814814999999999,22.5013361838589,6.972789,50.02791736460078,14.62585,-57.93375,2.891156,3.231293,25.761625
20082,San Agustín Chayuco,9.839816933638444,54.261745,14.42953,8.936170212765958,78.40617,7.605633999999999,22.821376986037553,12.85347,50.98039215686274,4.7129389999999995,-61.54953,4.113111,2.056555,21.811194
20083,San Agustín de las Juntas,40.723981900452486,26.478025,3.5882,60.24740889334671,42.919463,4.557499,34.23970432946145,9.395973,9.389192696264715,1.711409,-64.34592,0.46979899999999997,0.872483,38.381178
20084,San Agustín Etla,47.3170731707317,23.495441,2.066869,65.02914238134888,16.973243999999998,3.407155,29.222648752399234,3.929766,2.0539470428111852,3.4280939999999998,-64.13197,0.501672,1.337793,30.110364999999998
20085,San Agustín Loxicha,7.067476814838504,65.136755,21.593605999999998,3.2204940530649586,93.100904,10.096864,16.52610595721843,50.913115999999995,88.60728040750404,55.801513,-63.5439,7.766095,1.309721,13.468732999999999
20086,San Agustín Tlacotepec,37.03703703703704,37.549406999999995,8.300395,12.386706948640484,73.860182,0.571429,33.36853220696938,15.50152,65.0,79.93921,-63.77922,4.255319,4.255319,23.352712999999998
20087,San Agustín Yatareni,24.963715529753266,53.121902999999996,4.9801779999999995,43.13725490196079,42.514123999999995,9.294513,27.00597717804746,9.533897999999999,11.81297709923664,4.096045,-62.58634,0.353107,0.918079,61.601158999999996
20088,San Andrés Cabecera Nueva,20.846905537459286,61.07814,13.204747999999999,12.143742255266417,61.394769999999994,3.929273,21.094839609483962,14.196762,3.053715967623252,48.816936,-62.02067,4.98132,2.117061,16.799722
20089,San Andrés Dinicuiti,18.30985915492958,54.678363,10.526316,11.2012987012987,61.374795,4.901961,18.760831889081455,3.4369889999999996,1.1241007194244603,7.037643,-63.60712,0.327332,3.764321,32.885615
20090,San Andrés Huaxpaltepec,18.914473684210524,44.05563,12.943024,18.851087562744002,62.423227,3.4291009999999997,26.7404555662496,11.725292999999999,25.01266677926026,3.350084,-63.83946,2.1775539999999998,2.847571,29.659928999999998
20091,San Andrés Huayápam,47.41641337386018,18.973941,2.239414,69.78378378378378,22.739577999999998,4.171633,31.05590062111801,5.739036,8.8338046913991,1.949107,-64.46602,0.270709,0.86627,35.96114
20092,San Andrés Ixtlahuaca,27.500000000000004,44.219218999999995,8.333333,38.46153846153847,48.582995999999994,5.447471,27.927927927927925,9.716599,17.319098457888494,43.522267,-59.90181,2.631579,1.8218619999999999,48.310811
20093,San Andrés Lagunas,13.513513513513514,68.274112,5.076142,1.1049723756906076,61.325967,12.5,28.957528957528954,7.18232,1.0309278350515463,78.45303899999999,-64.32447,1.657459,1.1049719999999998,18.725869
20094,San Andrés Nuxiño,7.975460122699387,43.67988,6.731488,4.421768707482993,86.17747399999999,1.492537,14.650027129679868,5.631399,27.89115646258503,93.51535799999999,-65.02247,1.877133,1.194539,13.243243
20095,San Andrés Paxtlán,7.907742998352553,61.221945,24.937656,8.83495145631068,92.80855199999999,6.567533999999999,11.709913506320692,29.543246,62.27293898462971,89.60155499999999,-64.6557,2.332362,0.9718169999999999,22.249014
20096,San Andrés Sinaxtla,29.310344827586203,33.451957,4.448399,56.82819383259912,36.888889,3.846154,25.925925925925924,6.6666669999999995,3.072625698324022,12.0,-64.19386,0.8888889999999999,1.7777779999999999,27.380951999999997
20097,San Andrés Solaga,13.793103448275861,73.146148,6.983441,9.867172675521822,84.0,7.234043,21.077012159814707,25.142857,89.79472140762464,0.38095199999999996,-62.3673,0.571429,0.38095199999999996,29.136080999999997
20098,San Andrés Teotilálpam,15.180722891566264,61.731749,19.728353,24.264049955396967,67.589286,2.308627,20.75561932089909,16.071429,43.67816091954023,88.30357099999999,-64.69964,3.839286,1.428571,22.513583999999998
20099,San Andrés Tepetlapa,4.761904761904762,70.895522,33.208954999999996,3.508771929824561,81.578947,7.142856999999999,25.72178477690289,14.035088,0.2777777777777778,35.087719,-61.74273,0.0,7.894736999999999,14.698163
20100,San Andrés Yaá,10.714285714285714,73.14814799999999,28.703704,12.987012987012985,86.363636,8.108108,32.06106870229007,18.831169,91.73333333333333,9.74026,-47.16055,1.948052,2.597403,15.776081
20101,San Andrés Zabache,6.185567010309279,70.692718,24.511544999999998,25.961538461538463,52.912620999999994,4.901961,24.732620320855613,29.611649999999997,13.098591549295774,59.223301,-59.12095,1.9417479999999998,3.398058,30.347593999999997
20102,San Andrés Zautla,33.21799307958477,33.897461,3.036336,31.88202247191011,46.558989,4.676259,26.5114532482163,9.901684999999999,5.732733320289571,18.75,-63.9937,3.230337,2.668539,29.064964
20103,San Antonino Castillo Velasco,24.464831804281346,58.802738999999995,8.327810999999999,33.736473583704644,43.222505999999996,8.297872,26.187717265353417,27.173913,12.543192812715965,11.061380999999999,-64.75797,0.191816,1.598465,55.046174
20104,San Antonino el Alto,19.943019943019944,49.526315999999994,10.157895,22.45762711864407,60.678925,4.9900199999999995,21.05065666041276,19.80198,37.9525107045543,85.855728,-61.25475,3.677511,1.131542,13.530498999999999
20105,San Antonino Monte Verde,7.4332171893147505,50.607521999999996,12.439729999999999,22.755741127348646,50.992684999999994,1.789137,17.747216764898493,12.277951999999999,93.78453038674033,34.326018999999995,-59.70334,1.306165,1.724138,20.526179
20106,San Antonio Acutla,35.0,67.005076,16.243655,14.457831325301203,74.69879499999999,2.941176,14.859437751004014,2.409639,11.475409836065573,3.614458,-63.43006,0.0,3.614458,12.449798999999999
20107,San Antonio de la Cal,35.59124087591241,31.593003999999997,4.749686,52.33193953039562,42.898596999999995,5.212587,32.85746916400183,8.882799,8.702837794259915,1.225214,-64.33919,0.403031,0.870547,38.988661
20108,San Antonio Huitepec,22.018348623853214,50.387597,9.98062,10.891089108910892,60.869564999999994,2.7972029999999997,21.365405022992572,19.006211,39.53488372093023,28.944098999999998,-63.08594,3.975155,1.36646,20.912807
20109,San Antonio Nanahuatípam,31.782945736434108,36.779108,5.984766,20.64896755162242,44.837758,2.3121389999999997,28.084415584415584,10.029499,7.445887445887446,2.949853,-63.32394,2.949853,2.0648969999999998,6.655844
20110,San Antonio Sinicahua,22.448979591836736,57.197697,21.880997999999998,3.416856492027335,90.61784899999999,4.047619,35.228677379480835,19.221968,94.34561626429479,91.990847,-60.50275,5.263158,3.89016,44.364508
20111,San Antonio Tepetlapa,8.153078202995008,51.383399,22.01277,2.2222222222222223,92.376682,6.223629,26.63656884875846,19.282511,78.67630944554021,19.910314,-61.21422,2.6905829999999997,6.278027,15.842397
20112,San Baltazar Chichicápam,37.368421052631575,49.717513999999994,21.798493,19.839449541284402,79.908152,2.888087,21.622670807453417,12.28473,84.2,4.247991,-64.15087,1.8369689999999999,2.9850749999999997,43.633539999999996
20113,San Baltazar Loxicha,9.142857142857142,63.430127,10.798548,20.02301495972382,76.47058799999999,5.328596999999999,13.765822784810128,11.880046,16.06425702811245,46.020761,-62.59098,1.038062,0.11534,15.935626
20114,San Baltazar Yatzachi el Bajo,14.814814814814813,63.432835999999995,13.619403,12.757201646090536,66.255144,5.1282049999999995,23.44213649851632,11.934156,78.13953488372093,10.288065999999999,-60.73605,0.41152299999999997,3.292181,19.58457
20115,San Bartolo Coyotepec,47.5548060708263,24.388996,3.339731,52.96803652968036,34.155798,2.9126209999999997,33.21120903059709,6.274233,5.349959774738536,2.7141349999999997,-64.34994,0.916461,0.810716,27.023386
20116,San Bartolomé Ayautla,13.550135501355012,70.399712,34.137558999999996,9.115044247787612,96.811337,4.611924,21.157104817235535,18.954826999999998,94.69638739431207,40.832595,-65.24546,2.568645,1.860053,21.496005999999998
20117,San Bartolomé Loxicha,5.769230769230769,61.637653,17.537073,2.4154589371980677,89.533011,8.173077,17.035698147311344,10.305958,62.27944682880305,41.867954999999995,-62.6402,6.763285,1.771337,4.20244
20118,San Bartolomé Quialana,15.083798882681565,79.086406,22.234451999999997,20.0,48.955224,4.712041999999999,26.87316868982838,15.522388,93.65010799136068,12.537313,-51.57597,1.791045,1.343284,53.495186
20119,San Bartolomé Yucuañe,23.809523809523807,42.528735999999995,12.151067,30.73394495412844,76.146789,7.792208,40.0,25.688073,63.07692307692307,31.192660999999998,-63.96369,1.376147,1.834862,19.319727999999998
20120,San Bartolomé Zoogocho,59.09090909090909,56.183746,9.187279,40.17094017094017,70.175439,4.225352,33.663366336633665,15.789473999999998,78.4090909090909,4.385965,-63.00763,0.877193,3.508772,29.175946999999997
20121,San Bartolo Soyaltepec,28.30188679245283,53.319502,9.3361,2.4271844660194173,64.563107,1.428571,19.798657718120804,5.339805999999999,38.54166666666667,8.737864,-63.99457,1.9417479999999998,3.398058,25.167785
20122,San Bartolo Yautepec,9.30232558139535,53.34728,3.1380749999999997,7.8817733990147785,45.812808,0.0,20.21439509954058,27.093595999999998,25.723472668810288,6.896552,-64.83318774193549,1.477833,0.9852219999999999,19.142419999999998
20123,San Bernardo Mixtepec,9.210526315789473,54.190231,11.156811999999999,15.151515151515152,56.916996,3.2454359999999998,20.96147048427006,14.229249,2.5998492840994722,34.255599,-59.80161,2.239789,0.7905139999999999,20.148462
20124,San Blas Atempa,20.496894409937887,60.593754,23.953228,18.947575103082663,55.310779,8.914729,24.233346872461414,40.912667,83.00272683526707,5.192762,-65.00578,3.973249,5.468135,21.060114
20125,San Carlos Yautepec,12.438625204582651,60.261844999999994,12.456358999999999,6.915254237288136,78.57629399999999,5.434317999999999,18.207620194375163,27.282016,46.399204843227615,21.866484999999997,-64.51633,6.880109,2.963215,18.641742
20126,San Cristóbal Amatlán,11.684370257966616,58.210181,25.068417999999998,2.7496382054992763,95.65846599999999,3.345389,16.86434395848777,25.759767999999998,88.36434867776688,81.47612199999999,-63.81423,3.5455859999999997,4.124457,10.656042
20127,San Cristóbal Amoltepec,9.01639344262295,51.205510999999994,17.221584,7.341772151898734,74.365482,2.040816,25.878594249201274,21.319796999999998,77.16204869857263,93.654822,-63.22484,8.629442,4.0609139999999995,22.683705999999997
20128,San Cristóbal Lachirioag,23.18840579710145,62.865497,12.670565,32.98969072164948,68.058455,1.538462,17.45173745173745,5.845511,82.93436293436294,0.626305,-60.11418,0.20876799999999998,0.835073,36.81073
20129,San Cristóbal Suchixtlahuaca,34.78260869565217,42.248062,3.100775,7.079646017699115,26.548672999999997,3.278689,32.58426966292135,2.654867,6.1946902654867255,1.769912,-64.92315,0.0,1.769912,7.303370999999999
20130,San Dionisio del Mar,18.350515463917525,56.053202999999996,19.001086,3.950617283950617,62.538892,1.79704,17.393822393822393,7.778468999999999,43.29728626810855,11.574361999999999,-64.47376,4.915992999999999,9.583074,32.297297
20131,San Dionisio Ocotepec,10.418250950570341,69.878236,18.595579,12.334644261708974,73.295047,5.839002,13.075102970817632,25.089734,87.92008102384679,6.819813,-61.62138,2.727925,2.2971999999999997,36.096748999999996
20132,San Dionisio Ocotlán,19.526627218934912,38.675624,5.086372,16.353887399463808,40.591398,13.043477999999999,21.555555555555557,9.677419,4.545454545454546,22.580645,-64.87312,2.150538,0.0,31.159419999999997
20133,San Esteban Atatlahuca,24.050632911392405,56.141617999999994,12.210982999999999,4.57190357439734,78.51790199999999,1.426534,20.06133401482239,29.392173,77.67016411084208,78.43463799999999,-63.85369,8.576187,2.664446,8.439248
20134,San Felipe Jalapa de Díaz,8.413238478193628,67.436527,23.575848,7.195491980927611,87.01317499999999,13.683347,21.63385619538899,20.327204,84.43845058814715,48.863471999999994,-65.2209,1.520197,3.373389,21.943859999999997
20135,San Felipe Tejalápam,13.353413654618473,45.881955,6.9000509999999995,26.29774730656219,69.475747,4.524887,21.491920787267645,13.375796,1.4846372321198036,44.194023,-63.24485,1.1268989999999999,1.22489,48.633216
20136,San Felipe Usila,16.71583087512291,54.740651,19.143546,4.556354916067146,82.702889,2.698283,13.94560634868149,17.125172,93.17255140105839,86.004127,-64.91014,1.6506189999999998,0.343879,23.984907
20137,San Francisco Cahuacuá,13.020833333333334,54.503752999999996,9.716429999999999,5.204872646733112,76.803552,5.766312999999999,14.164719626168223,26.304107,0.9541397353031703,57.935627,-63.29643,7.436182,1.886792,13.913043
20138,San Francisco Cajonos,22.58064516129032,58.423913,11.413043,16.363636363636363,61.349692999999995,10.869565,22.172949002217297,11.042945,70.30162412993039,3.6809819999999998,-61.21356,0.0,1.226994,18.403548
20139,San Francisco Chapulapa,9.569377990430622,65.148378,22.291235,17.565217391304348,80.628272,3.9501039999999996,20.506912442396313,17.975566999999998,8.37746750120366,32.111692999999995,-64.54779,2.268761,1.396161,10.979498999999999
20140,San Francisco Chindúa,13.333333333333334,44.112769,6.135987,6.172839506172839,58.847736999999995,3.875969,18.34975369458128,15.63786,0.517464424320828,65.02057599999999,-64.35832,0.8230449999999999,1.2345679999999999,22.044335
20141,San Francisco del Mar,16.29711751662971,54.522358,11.466802,9.760065067100447,44.421741,5.260082,20.82471858488399,8.868001999999999,15.172667156502573,7.4785449999999996,-63.69276,12.464241999999999,6.824682999999999,26.95752
20142,San Francisco Huehuetlán,25.806451612903224,72.699849,34.38914,4.225352112676056,89.788732,5.9322029999999994,29.572446555819475,11.971831,86.18581907090464,14.43662,-65.26012,0.704225,2.4647889999999997,11.401425
20143,San Francisco Ixhuatán,16.70616113744076,49.069734,11.844908,20.494233937397034,33.677548,3.557047,22.54653130287648,5.829447,7.960862797420503,4.830113,-64.43189,1.532312,3.7308459999999997,15.843990999999999
20144,San Francisco Jaltepetongo,15.714285714285714,58.793969999999995,10.301508,7.1022727272727275,66.381766,1.724138,16.878048780487806,7.122507,10.58252427184466,36.182336,-64.04487,4.273504,1.424501,18.790698
20145,San Francisco Lachigoló,36.029411764705884,30.351602999999997,2.895553,50.836120401337794,33.175995,5.269461,25.432525951557096,5.799055999999999,15.503100620124025,7.956843999999999,-64.03574,2.360081,0.6068779999999999,38.370086
20146,San Francisco Logueche,3.571428571428571,47.080484,23.250920999999998,15.868263473053892,97.301349,3.2608699999999997,17.553956834532375,21.889055,96.50057055914797,99.10045,-62.68341,0.749625,1.1994,7.2779169999999995
20147,San Francisco Nuxaño,11.538461538461538,55.28169,9.859155,19.834710743801654,53.719007999999995,6.557377,17.5531914893617,7.438016999999999,0.0,33.057851,-65.19185,1.652893,1.652893,9.574468
20148,San Francisco Ozolotepec,7.116104868913857,55.209841,20.40521,7.569721115537849,75.648703,2.235772,24.977085242896425,12.37525,83.2437713727406,52.49501,-54.64406,5.988023999999999,1.397206,20.485792999999997
20149,San Francisco Sola,23.137254901960784,66.350365,13.79562,10.982658959537572,49.80695,13.315926999999999,25.656265477959384,30.694981,1.2552301255230125,27.027027,-61.40364,2.895753,3.088803,41.307578
20150,San Francisco Telixtlahuaca,30.55235903337169,31.236855,3.294942,24.454920447849148,38.057278,4.005113,27.54763279445728,10.510776,1.5654830087819778,8.945969999999999,-64.7317,1.623856,1.9191019999999999,28.305426999999998
20151,San Francisco Teopan,15.625,73.553719,10.330579,3.9603960396039604,43.564356,12.195122,12.179487179487179,11.881188,0.0,2.970297,-65.10788,1.980198,2.970297,5.4487179999999995
20152,San Francisco Tlapancingo,15.0,67.99007399999999,26.178659999999997,10.961538461538462,74.710425,10.441766999999999,20.42875157629256,13.513513999999999,69.58041958041959,26.640926999999998,-59.35172,3.474903,5.405405,10.072816
20153,San Gabriel Mixtepec,16.50485436893204,48.063645,9.306515,17.711598746081506,64.937107,9.197652,25.56008146639511,8.176101,2.016734606307659,7.625786,-63.56736,1.72956,2.515723,12.158859
20154,San Ildefonso Amatlán,7.4074074074074066,64.702271,17.618171,14.434523809523808,71.257485,5.733944999999999,23.057106054100473,9.730539,33.151927437641724,57.185629,-61.45076,2.39521,0.598802,16.960069
20155,San Ildefonso Sola,13.333333333333334,62.191781,12.191780999999999,5.384615384615385,69.111969,5.797101,20.566037735849058,19.691119999999998,1.2909632571996028,60.23166,-63.11164,6.949807,4.633204999999999,50.849056999999995
20156,San Ildefonso Villa Alta,18.298969072164947,55.289491999999996,9.828448999999999,22.0,61.713764999999995,4.887983999999999,16.98577680525164,9.753874,64.09817351598174,6.016407999999999,-62.61646,0.638104,0.820419,39.135165
20157,San Jacinto Amilpas,50.68694798822375,18.921865999999998,2.259095,70.37810737413828,28.747906,3.24702,34.75080290234329,4.061977,7.023972177369271,0.439698,-64.43728,0.188442,0.481575,33.202591
20158,San Jacinto Tlacotepec,13.492063492063492,61.479099999999995,14.340836,20.066889632107024,48.489933,2.9850749999999997,19.14027149321267,18.959732,2.8598665395614873,36.912752,-56.61564,2.348993,0.838926,5.956112999999999
20159,San Jerónimo Coatlán,10.574412532637076,53.498503,11.462019999999999,9.49367088607595,70.126783,6.649395999999999,17.915838901932453,23.771791,2.3412013049318747,49.128367999999995,-63.16244,6.576861999999999,4.120444,15.658299
20160,San Jerónimo Silacayoapilla,3.7037037037037033,62.440419,10.009533,14.19068736141907,29.046563,8.786610999999999,17.774667599720082,1.9955649999999998,0.22156573116691286,15.077605,-61.5894,1.330377,4.878049,21.553534
20161,San Jerónimo Sosola,14.093959731543624,45.603865,6.6666669999999995,17.097170971709716,63.793102999999995,3.562341,26.153846153846157,7.881773,0.9582215408202376,35.344828,-64.09395,3.448276,3.940887,26.666667
20162,San Jerónimo Taviche,9.48905109489051,49.112846,9.226402,8.757637474541752,81.059063,6.896552,20.43010752688172,18.940936999999998,13.223140495867769,27.291242,-64.63352,3.462322,4.684318,25.415445
20163,San Jerónimo Tecóatl,19.00826446280992,57.957682,26.034958999999997,12.307692307692308,88.741722,7.878787999999999,24.613402061855673,15.011038,70.88859416445624,37.748343999999996,-65.24258,1.324503,1.324503,23.081801
20164,San Jorge Nuchita,7.4324324324324325,73.86419099999999,23.155838,2.3166023166023164,49.935483999999995,6.054279999999999,22.341904100069492,6.322581,63.06839186691312,5.548387,-60.20363,1.419355,3.3548389999999997,30.718501
20165,San José Ayuquila,13.372093023255813,54.513273999999996,14.867256999999999,7.641921397379912,49.781659,4.950495,21.731123388581953,4.3668119999999995,0.4560260586319218,16.812227,-63.1998,1.7467249999999999,11.572052,12.031920999999999
20166,San José Chiltepec,24.239864864864867,42.438327,13.240376999999999,11.35483870967742,43.849399999999996,3.277808,23.646673163816782,7.432652,32.563723679349835,21.16196,-64.00278,1.6553069999999999,4.543979,23.465958999999998
20167,San José del Peñasco,6.557377049180328,62.653060999999994,9.52381,28.063943161634104,86.071429,5.707196,15.355979525360633,27.678570999999998,1.9364448857994043,67.5,-64.12213,3.035714,0.714286,18.566775
20168,San José Estancia Grande,15.789473684210526,51.746032,21.904761999999998,27.37226277372263,57.352940999999994,13.541666999999999,33.688699360341154,8.088235,3.506787330316742,12.5,-63.04815,7.3529409999999995,12.5,24.840085
20169,San José Independencia,15.032679738562091,68.835864,28.416486,3.7606837606837606,90.137221,6.685499,22.747199220652703,52.744425,90.4585798816568,77.101201,-64.86814,6.003431,3.6878219999999997,25.452835
20170,San José Lachiguiri,10.507246376811594,59.794193,28.629179999999998,14.317673378076062,98.545861,3.9334339999999997,21.945945945945947,30.089485,95.95732734418866,77.181208,-63.15104,4.809843,2.348993,9.27027
20171,San José Tenango,13.084112149532709,70.20932599999999,32.641253,8.520734474932947,92.758121,10.22349,21.005305780508237,53.362300999999995,94.20603367633302,62.90089,-65.19033,11.793916999999999,2.586385,21.594299
20172,San Juan Achiutla,25.0,46.991403999999996,7.736389999999999,14.482758620689657,46.527778,2.702703,27.205882352941174,6.25,6.78391959798995,22.916667,-62.87538,1.388889,0.694444,15.686274999999998
20173,San Juan Atepec,10.81081081081081,52.457550999999995,6.613047,19.95841995841996,40.0,6.696428999999999,23.335621139327383,23.125,67.45182012847965,8.958333,-63.56189,0.41666699999999995,1.666667,6.177076
20174,Ánimas Trujano,46.78111587982833,24.763813,2.8914969999999998,51.02207686017989,33.962264,3.0206679999999997,30.092186128182618,5.496308,4.786990380210719,0.49220699999999995,-64.46145,0.73831,0.410172,37.949166999999996
20175,San Juan Bautista Atatlahuca,4.57516339869281,59.700094,17.338331999999998,12.40506329113924,34.771574,4.1474649999999995,20.365168539325843,8.883249,32.47422680412371,42.385787,-61.90526,2.284264,1.269036,10.814606999999999
20176,San Juan Bautista Coixtlahuaca,18.2648401826484,46.556886,8.283433,22.22222222222222,58.323353,2.9940119999999997,24.271109428246877,11.736526999999999,6.180847004959939,29.101796,-64.71794,5.7485029999999995,4.790419,23.559632999999998
20177,San Juan Bautista Cuicatlán,22.97872340425532,47.240153,7.785536,13.952745849297573,54.143825,6.2612879999999995,27.13285333859355,16.285069,15.023758972803558,13.769751999999999,-64.7008,0.999678,1.451145,20.704293
20178,San Juan Bautista Guelache,44.015957446808514,26.85646,2.687637,47.56575265808618,34.415220999999995,2.9300569999999997,28.511655708308425,5.595971,6.302652106084243,5.4280919999999995,-63.29975,0.503637,0.615557,37.73162
20179,San Juan Bautista Jayacatlán,10.218978102189782,60.815939,8.349146,28.850855745721272,33.496333,5.474453,18.24464409122322,16.136919,1.1510791366906474,6.6014669999999995,-62.29033,1.7114909999999999,1.7114909999999999,18.382861
20180,San Juan Bautista Lo de Soto,17.058823529411764,44.800951,15.151515,12.916111850865514,39.757411999999995,3.225806,24.18941979522184,6.469003,2.047174009790832,10.916442,-60.81306,1.617251,7.412399,29.863481
20181,San Juan Bautista Suchitepec,19.444444444444446,65.833333,11.388888999999999,3.1055900621118013,58.385093,1.785714,31.567328918322296,9.31677,0.9195402298850575,14.906832,-63.42759,2.484472,6.832298,11.92053
20182,San Juan Bautista Tlacoatzintepec,24.264705882352942,63.598901,28.64011,1.8281535648994516,87.179487,4.545455,15.398886827458256,15.201464999999999,86.59244917715392,96.520147,-64.80205,1.831502,3.479853,20.678587999999998
